location,clinic_name,day,time_blocks,notes,is_closed
Bedok,Healthplus Clinic & Surgery (Bedok),Sun,9:00am - 1:00pm,,false
Bedok,Healthplus Clinic & Surgery (Bedok),PH,,Closed,true
Bedok,Healthway Medical Group NTC,Mon,9:00am - 1:30pm | 3:30pm - 6:00pm,,false
Bedok,Healthway Medical Group NTC,Tues,9:00am - 1:30pm | 3:30pm - 6:00pm,,false
Bedok,Healthway Medical Group NTC,Wed,9:00am - 1:30pm,,false
Bedok,Healthway Medical Group NTC,Thurs,9:00am - 1:30pm,,false
Bedok,Healthway Medical Group NTC,Fri,9:00am - 1:30pm | 3:30pm - 6:00pm,,false
Bedok,Healthway Medical Group NTC,Sat,9:00am - 12:00pm,,false
Bedok,Healthway Medical Group NTC,Sun,9:00am - 12:00pm,,false
Bedok,Healthway Medical (Lengkong Tiga),Mon,8:30am - 1:00pm | 2:00pm - 5:00pm | 6:00pm - 9:00pm,,false
Bedok,Healthway Medical (Lengkong Tiga),Tues,8:30am - 1:00pm | 2:00pm - 5:00pm | 6:00pm - 9:00pm,,false
Bedok,Healthway Medical (Lengkong Tiga),Wed,8:30am - 1:00pm | 2:00pm - 5:00pm | 6:00pm - 9:00pm,,false
Bedok,Healthway Medical (Lengkong Tiga),Thurs,8:30am - 1:00pm | 2:00pm - 5:00pm | 6:00pm - 9:00pm,,false
Bedok,Healthway Medical (Lengkong Tiga),Fri,8:30am - 1:00pm | 2:00pm - 5:00pm,,false
Bedok,Healthway Medical (Lengkong Tiga),Sat,8:30am - 1:00pm,,false
Bedok,Healthway Medical (Lengkong Tiga),Sun,9:00am - 12:30pm,,false
Bedok,Healthway Medical (Lengkong Tiga),PH,9:00am - 12:30pm,(*) - Clinic hours are subject to change. To call the clinic to confirm.,false
Bedok,HeartlandHealth (Bedok Central),Mon,8:00am - 1:00pm | 6:00pm - 11:00pm,,false
Bedok,HeartlandHealth (Bedok Central),Tues,8:00am - 1:00pm | 6:00pm - 11:00pm,,false
Bedok,HeartlandHealth (Bedok Central),Wed,8:00am - 1:00pm | 6:00pm - 11:00pm,,false
Bedok,HeartlandHealth (Bedok Central),Thurs,8:00am - 1:00pm | 6:00pm - 11:00pm,,false
Bedok,HeartlandHealth (Bedok Central),Fri,8:00am - 1:00pm | 6:00pm - 11:00pm,,false
Bedok,HeartlandHealth (Bedok Central),Sat,8:00am - 1:00pm | 6:00pm - 11:00pm,,false
Bedok,HeartlandHealth (Bedok Central),Sun,8:00am - 1:00pm | 6:00pm - 11:00pm,,false
Bedok,HeartlandHealth (Bedok Central),PH,8:00am - 1:00pm | 6:00pm - 11:00pm,,false
Bedok,HeartlandHealth (Bedok South),Mon,7:00am - 1:00pm | 6:00pm - 11:00pm,,false
Bedok,HeartlandHealth (Bedok South),Tues,7:00am - 1:00pm | 6:00pm - 11:00pm,,false
Bedok,HeartlandHealth (Bedok South),Wed,7:00am - 1:00pm | 6:00pm - 11:00pm,,false
Bedok,HeartlandHealth (Bedok South),Thurs,7:00am - 1:00pm | 6:00pm - 11:00pm,,false
Bedok,HeartlandHealth (Bedok South),Fri,7:00am - 1:00pm | 6:00pm - 11:00pm,,false
Bedok,HeartlandHealth (Bedok South),Sat,7:00am - 1:00pm | 6:00pm - 11:00pm,,false
Bedok,HeartlandHealth (Bedok South),Sun,7:00am - 1:00pm | 6:00pm - 11:00pm,,false
Bedok,HeartlandHealth (Bedok South),PH,7:00am - 1:00pm | 6:00pm - 11:00pm,,false
Bedok,HeartlandHealth (New Upper Changi),Mon,7:00am - 11:00pm,,false
Bedok,HeartlandHealth (New Upper Changi),Tues,7:00am - 11:00pm,,false
Bedok,HeartlandHealth (New Upper Changi),Wed,7:00am - 11:00pm,,false
Bedok,HeartlandHealth (New Upper Changi),Thurs,7:00am - 11:00pm,,false
Bedok,HeartlandHealth (New Upper Changi),Fri,7:00am - 11:00pm,,false
Bedok,HeartlandHealth (New Upper Changi),Sat,7:00am - 1:00pm | 6:00pm - 11:00pm,,false
Bedok,HeartlandHealth (New Upper Changi),Sun,7:00am - 1:00pm | 6:00pm - 11:00pm,,false
Bedok,HeartlandHealth (New Upper Changi),PH,7:00am - 11:00pm,,false
Bedok,Iconcare Medical Clinic,Mon,9:00am - 12:30pm | 2:30pm - 4:30pm | 6:00pm - 8:30pm,,false
Bedok,Iconcare Medical Clinic,Tues,9:00am - 12:30pm | 2:30pm - 4:30pm | 6:00pm - 8:30pm,,false
Bedok,Iconcare Medical Clinic,Wed,9:00am - 12:30pm | 2:30pm - 4:30pm | 6:00pm - 8:30pm,,false
Bedok,Iconcare Medical Clinic,Thurs,9:00am - 12:30pm | 2:30pm - 4:30pm | 6:00pm - 8:30pm,,false
Bedok,Iconcare Medical Clinic,Fri,9:00am - 12:30pm | 2:30pm - 4:30pm | 6:00pm - 8:30pm,,false
Bedok,Iconcare Medical Clinic,Sat,9:00am - 12:30pm,,false
Bedok,Iconcare Medical Clinic,Sun,9:00am - 12:30pm | 6:00pm - 8:30pm,,false
Bedok,Iconcare Medical Clinic,PH,,Closed,true
Bedok,Joy Family Clinic,Mon,9:00am - 1:00pm | 2:00pm - 4:00pm,,false
Bedok,Joy Family Clinic,Tues,9:00am - 1:00pm | 2:00pm - 4:00pm,,false
Bedok,Joy Family Clinic,Wed,9:00am - 1:00pm | 2:00pm - 6:00pm,,false
Bedok,Joy Family Clinic,Thurs,9:00am - 1:00pm,,false
Bedok,Joy Family Clinic,Fri,9:00am - 1:00pm | 2:00pm - 4:00pm,,false
Bedok,Joy Family Clinic,Sat,9:00am - 12:00pm,,false
Bedok,Joy Family Clinic,Sun,,Closed,true
Bedok,Joy Family Clinic,PH,,Closed,true
Bedok,JoyHealth Medical Clinic,Mon,9:00am - 1:00pm | 2:30pm - 7:00pm,,false
Bedok,JoyHealth Medical Clinic,Tues,9:00am - 1:00pm | 2:30pm - 5:30pm,,false
Bedok,JoyHealth Medical Clinic,Wed,9:00am - 1:00pm | 2:30pm - 5:30pm,,false
Bedok,JoyHealth Medical Clinic,Thurs,9:00am - 1:00pm | 2:30pm - 5:30pm,,false
Bedok,JoyHealth Medical Clinic,Fri,9:00am - 1:00pm | 2:30pm - 5:30pm,,false
Bedok,JoyHealth Medical Clinic,Sat,9:00am - 12:30pm,,false
Bedok,JoyHealth Medical Clinic,Sun,,Closed,true
Bedok,JoyHealth Medical Clinic,PH,,Closed,true
Bedok,JustCare Medical,Mon,8:30am - 1:00pm | 6:00pm - 10:00pm,,false
Bedok,JustCare Medical,Tues,8:30am - 1:00pm | 6:00pm - 10:00pm,,false
Bedok,JustCare Medical,Wed,8:30am - 1:00pm | 6:00pm - 10:00pm,,false
Bedok,JustCare Medical,Thurs,8:30am - 1:00pm | 6:00pm - 10:00pm,,false
Bedok,JustCare Medical,Fri,8:30am - 1:00pm | 6:00pm - 10:00pm,,false
Bedok,JustCare Medical,Sat,8:30am - 1:00pm | 2:00pm - 5:00pm | 6:00pm - 10:00pm,,false
Bedok,JustCare Medical,Sun,8:30am - 1:00pm | 2:00pm - 5:00pm | 6:00pm - 10:00pm,,false
Bedok,JustCare Medical,PH,8:30am - 1:00pm | 2:00pm - 5:00pm | 6:00pm - 10:00pm,,false
Bedok,Keystone Clinic & Surgery (Tanah Merah),Mon,8:00am - 8:00pm,,false
Bedok,Keystone Clinic & Surgery (Tanah Merah),Tues,8:00am - 8:00pm,,false
Bedok,Keystone Clinic & Surgery (Tanah Merah),Wed,8:00am - 8:00pm,,false
Bedok,Keystone Clinic & Surgery (Tanah Merah),Thurs,8:00am - 8:00pm,,false
Bedok,Keystone Clinic & Surgery (Tanah Merah),Fri,8:00am - 8:00pm,,false
Bedok,Keystone Clinic & Surgery (Tanah Merah),Sat,8:00am - 8:00pm,,false
Bedok,Keystone Clinic & Surgery (Tanah Merah),Sun,8:00am - 8:00pm,,false
Bedok,Keystone Clinic & Surgery (Tanah Merah),PH,8:00am - 8:00pm,,false
Bedok,Liang Clinic,Mon,8:30am - 12:00pm | 2:00pm - 5:00pm,,false
Bedok,Liang Clinic,Tues,8:30am - 12:00pm | 2:00pm - 5:00pm,,false
Bedok,Liang Clinic,Wed,8:30am - 12:00pm | 2:00pm - 5:00pm,,false
Bedok,Liang Clinic,Thurs,8:30am - 12:00pm | 2:00pm - 5:00pm,,false
Bedok,Liang Clinic,Fri,8:30am - 12:00pm | 2:00pm - 5:00pm,,false
Bedok,Liang Clinic,Sat,8:30am - 12:00pm,,false
Bedok,Liang Clinic,Sun,,Closed,true
Bedok,Liang Clinic,PH,,Closed,true
Bedok,Lusumu Family Clinic,Mon,8:30am - 12:30pm | 6:30pm - 9:00pm,,false
Bedok,Lusumu Family Clinic,Tues,8:30am - 12:30pm | 6:30pm - 9:00pm,,false
Bedok,Lusumu Family Clinic,Wed,8:30am - 12:30pm,,false
Bedok,Lusumu Family Clinic,Thurs,8:30am - 12:30pm,,false
Bedok,Lusumu Family Clinic,Fri,8:30am - 12:30pm,,false
Bedok,Lusumu Family Clinic,Sat,8:30am - 12:30pm,,false
Bedok,Lusumu Family Clinic,Sun,,Closed,true
Bedok,Lusumu Family Clinic,PH,,Closed,true
Bedok,Minmed Clinic (Bedok),Mon,9:00am - 1:00pm | 2:00pm - 5:00pm | 6:00pm - 9:00pm,,false
Bedok,Minmed Clinic (Bedok),Tues,9:00am - 1:00pm | 2:00pm - 5:00pm | 6:00pm - 9:00pm,,false
Bedok,Minmed Clinic (Bedok),Wed,9:00am - 1:00pm | 2:00pm - 5:00pm | 6:00pm - 9:00pm,,false
Bedok,Minmed Clinic (Bedok),Thurs,9:00am - 1:00pm | 2:00pm - 5:00pm | 6:00pm - 9:00pm,,false
Bedok,Minmed Clinic (Bedok),Fri,9:00am - 1:00pm | 2:00pm - 5:00pm | 6:00pm - 9:00pm,,false
Bedok,Minmed Clinic (Bedok),Sat,9:00am - 1:00pm,,false
Bedok,Minmed Clinic (Bedok),Sun,9:00am - 1:00pm,,false
Bedok,Minmed Clinic (Bedok),PH,9:00am - 1:00pm | 2:00pm - 5:00pm,,false
Bedok,Clinic,Fri,9:00am - 1:00pm | 2:00pm - 5:00pm,,false
Bedok,Clinic,Sat,,Closed,true
Bedok,Clinic,Sun,2:00pm - 5:00pm | 6:00pm - 9:00pm,(WhatsApp Only),false
Bedok,Clinic,PH,,Closed,true
Bedok,Northeast Medical Group (Bedok),Mon,9:00am - 1:00pm,,false
Bedok,Northeast Medical Group (Bedok),Tues,9:00am - 1:00pm,,false
Bedok,Northeast Medical Group (Bedok),Wed,9:00am - 1:00pm | 2:00pm - 6:00pm | 7:00pm - 10:00pm,,false
Bedok,Northeast Medical Group (Bedok),Thurs,2:00pm - 6:00pm,,false
Bedok,Northeast Medical Group (Bedok),Fri,2:00pm - 6:00pm,,false
Bedok,Northeast Medical Group (Bedok),Sat,8:30am - 12:00pm,,false
Bedok,Northeast Medical Group (Bedok),Sun,8:30am - 12:00pm,,false
Bedok,Northeast Medical Group (Bedok),PH,,Closed,true
Bedok,Raffles Medical (Bedok North),Mon,8:30am - 1:00pm | 2:00pm - 5:30pm | 6:30pm - 9:30pm,,false
Bedok,Raffles Medical (Bedok North),Tues,8:30am - 1:00pm | 2:00pm - 5:30pm | 6:30pm - 9:30pm,,false
Bedok,Raffles Medical (Bedok North),Wed,8:30am - 1:00pm | 2:00pm - 5:30pm | 6:30pm - 9:30pm,,false
Bedok,Raffles Medical (Bedok North),Thurs,8:30am - 1:00pm | 2:00pm - 5:30pm | 6:30pm - 9:30pm,,false
Bedok,Raffles Medical (Bedok North),Fri,8:30am - 1:00pm | 2:00pm - 5:30pm | 6:30pm - 9:30pm,,false
Bedok,Raffles Medical (Bedok North),Sat,8:30am - 1:00pm,,false
Bedok,Raffles Medical (Bedok North),Sun,8:30am - 1:00pm,,false
Bedok,Raffles Medical (Bedok North),PH,8:30am - 1:00pm,,false
Bedok,SATA CommHealth Uttamram (Bedok),Mon,8:30am - 12:30pm | 1:30pm - 5:00pm,,false
Bedok,SATA CommHealth Uttamram (Bedok),Tues,8:30am - 12:30pm | 1:30pm - 5:00pm,,false
Bedok,SATA CommHealth Uttamram (Bedok),Wed,8:30am - 12:30pm | 1:30pm - 5:00pm,,false
Bedok,SATA CommHealth Uttamram (Bedok),Thurs,8:30am - 12:30pm | 1:30pm - 5:00pm,,false
Bedok,SATA CommHealth Uttamram (Bedok),Fri,8:30am - 12:30pm | 1:30pm - 5:00pm,,false
Bedok,SATA CommHealth Uttamram (Bedok),Sat,8:30am - 12:30pm,,false
Bedok,SATA CommHealth Uttamram (Bedok),Sun,,Closed,true
Bedok,SATA CommHealth Uttamram (Bedok),PH,,Closed,true
Bedok,SGFamily Clinic (Chai Chee) Pte Ltd,Mon,8:30am - 2:00pm | 6:00pm - 9:00pm,,false
Bedok,SGFamily Clinic (Chai Chee) Pte Ltd,Tues,8:30am - 2:00pm | 6:00pm - 9:00pm,,false
Bedok,SGFamily Clinic (Chai Chee) Pte Ltd,Wed,8:30am - 2:00pm | 6:00pm - 9:00pm,,false
Bedok,SGFamily Clinic (Chai Chee) Pte Ltd,Thurs,8:30am - 2:00pm | 6:00pm - 9:00pm,,false
Bedok,SGFamily Clinic (Chai Chee) Pte Ltd,Fri,8:30am - 2:00pm | 6:00pm - 9:00pm,,false
Bedok,SGFamily Clinic (Chai Chee) Pte Ltd,Sat,9:00am - 12:30pm,,false
Bedok,SGFamily Clinic (Chai Chee) Pte Ltd,Sun,,Closed,true
Bedok,SGFamily Clinic (Chai Chee) Pte Ltd,PH,,Closed,true
Bedok,SM Haneefa Clinic,Mon,8:30am - 1:00pm | 2:00pm - 7:00pm,,false
Bedok,SM Haneefa Clinic,Tues,8:30am - 1:00pm,,false
Bedok,SM Haneefa Clinic,Wed,8:30am - 1:00pm | 2:00pm - 7:00pm,,false
Bedok,SM Haneefa Clinic,Thurs,8:30am - 1:00pm,,false
Bedok,SM Haneefa Clinic,Fri,2:00pm - 5:30pm,,false
Bedok,SM Haneefa Clinic,Sat,8:30am - 1:00pm,,false
Bedok,SM Haneefa Clinic,Sun,9:00am - 1:00pm,,false
Bedok,SM Haneefa Clinic,PH,,Closed,true
Bedok,S T Medical Clinic,Mon,8:30am - 12:00pm | 2:00pm - 4:00pm,,false
Bedok,S T Medical Clinic,Tues,8:30am - 12:00pm | 2:00pm - 4:00pm,,false
Bedok,S T Medical Clinic,Wed,8:30am - 12:00pm | 2:00pm - 4:00pm,,false
Bedok,S T Medical Clinic,Thurs,8:30am - 12:00pm | 2:00pm - 4:00pm,,false
Bedok,S T Medical Clinic,Fri,8:30am - 12:00pm | 2:00pm - 4:00pm,,false
Bedok,S T Medical Clinic,Sat,8:30am - 12:00pm,,false
Bedok,S T Medical Clinic,Sun,9:30am - 12:00pm,,false
Bedok,S T Medical Clinic,PH,,Closed,true
Bedok,Temasek Clinic & Surgery,Mon,8:45am - 2:00pm,,false
Bedok,Temasek Clinic & Surgery,Tues,8:45am - 2:00pm,,false
Bedok,Temasek Clinic & Surgery,Wed,8:45am - 2:00pm,,false
Bedok,Temasek Clinic & Surgery,Thurs,6:00pm - 9:00pm,,false
Bedok,Temasek Clinic & Surgery,Fri,8:45am - 2:00pm,,false
Bedok,Temasek Clinic & Surgery,Sat,8:45am - 12:00pm,,false
Bedok,Temasek Clinic & Surgery,Sun,,Closed,true
Bedok,Temasek Clinic & Surgery,PH,,Closed,true
Bedok,Thai Shen Family Clinic Pte Ltd,Mon,8:30am - 12:00pm | 7:00pm - 8:30pm,,false
Bedok,Thai Shen Family Clinic Pte Ltd,Tues,8:30am - 12:00pm | 1:00pm - 3:00pm,,false
Bedok,Thai Shen Family Clinic Pte Ltd,Wed,8:30am - 12:00pm | 1:00pm - 3:00pm,,false
Bedok,Thai Shen Family Clinic Pte Ltd,Thurs,8:30am - 12:00pm | 1:00pm - 3:00pm | 7:00pm - 8:30pm,,false
Bedok,Thai Shen Family Clinic Pte Ltd,Fri,8:30am - 12:00pm | 1:00pm - 3:00pm,,false
Bedok,Thai Shen Family Clinic Pte Ltd,Sat,,Closed,true
Bedok,Thai Shen Family Clinic Pte Ltd,Sun,8:30am - 12:00pm,,false
Bedok,Thai Shen Family Clinic Pte Ltd,PH,,Closed,true
Bedok,Treetop Medical,Mon,8:30am - 1:30pm,,false
Bedok,Treetop Medical,Tues,,Closed,true
Bedok,Treetop Medical,Wed,8:30am - 1:30pm,,false
Bedok,Treetop Medical,Thurs,5:30pm - 8:30pm,,false
Bedok,Treetop Medical,Fri,5:30pm - 8:30pm,,false
Bedok,Treetop Medical,Sat,9:00am - 1:00pm,,false
Bedok,Treetop Medical,Sun,,Closed,true
Bedok,Treetop Medical,PH,9:00am - 1:00pm,,false
Bedok,Usrah Medical Clinic,Mon,9:00am - 1:00pm | 2:00pm - 5:00pm,,false
Bedok,Usrah Medical Clinic,Tues,9:00am - 1:00pm | 2:00pm - 5:00pm,,false
Bedok,Usrah Medical Clinic,Wed,9:00am - 1:00pm | 2:00pm - 5:00pm,,false
Bedok,Usrah Medical Clinic,Thurs,9:00am - 1:00pm | 2:00pm - 5:00pm,,false
Bedok,Usrah Medical Clinic,Fri,9:00am - 1:00pm | 2:00pm - 5:00pm,,false
Bedok,Usrah Medical Clinic,Sat,9:00am - 1:00pm,,false
Bedok,Usrah Medical Clinic,Sun,9:00am - 1:00pm,,false
Bedok,Usrah Medical Clinic,PH,,Closed,true
Bedok,Wee’s Clinic & Surgery,Mon,10:00am - 1:00pm,,false
Bedok,Wee’s Clinic & Surgery,Tues,10:00am - 1:00pm,,false
Bedok,Wee’s Clinic & Surgery,Wed,10:00am - 1:00pm,,false
Bedok,Wee’s Clinic & Surgery,Thurs,10:00am - 1:00pm,,false
Bedok,Wee’s Clinic & Surgery,Fri,10:00am - 1:00pm,,false
Bedok,Wee’s Clinic & Surgery,Sat,10:00am - 1:00pm,,false
Bedok,Wee’s Clinic & Surgery,Sun,10:00am - 1:00pm,,false
Bedok,Wee’s Clinic & Surgery,PH,,Closed,true
Bedok,Yang & Yap Clinic and Surgery Pte Ltd / Dr Yang Ing Hong Medical and Aesthetic Clinic,Mon,9:00am - 12:00pm,,false
Bedok,Yang & Yap Clinic and Surgery Pte Ltd / Dr Yang Ing Hong Medical and Aesthetic Clinic,Tues,9:00am - 12:00pm,,false
Bedok,Yang & Yap Clinic and Surgery Pte Ltd / Dr Yang Ing Hong Medical and Aesthetic Clinic,Wed,9:00am - 12:00pm,,false
Bedok,Yang & Yap Clinic and Surgery Pte Ltd / Dr Yang Ing Hong Medical and Aesthetic Clinic,Thurs,2:00pm - 7:00pm,,false
Bedok,Yang & Yap Clinic and Surgery Pte Ltd / Dr Yang Ing Hong Medical and Aesthetic Clinic,Fri,2:00pm - 7:00pm,,false
Bedok,Yang & Yap Clinic and Surgery Pte Ltd / Dr Yang Ing Hong Medical and Aesthetic Clinic,Sat,9:00am - 12:00pm,,false
Bedok,Yang & Yap Clinic and Surgery Pte Ltd / Dr Yang Ing Hong Medical and Aesthetic Clinic,Sun,,Closed,true
Bedok,Yang & Yap Clinic and Surgery Pte Ltd / Dr Yang Ing Hong Medical and Aesthetic Clinic,PH,,Closed,true
Bedok,1Doc Medical Centre Heartbeat @ Bedok,Mon,8:00am - 1:30pm | 2:30pm - 5:00pm,,false
Bedok,1Doc Medical Centre Heartbeat @ Bedok,Tues,8:00am - 1:30pm | 2:30pm - 5:00pm,,false
Bedok,1Doc Medical Centre Heartbeat @ Bedok,Wed,8:00am - 1:30pm | 2:30pm - 5:00pm,,false
Bedok,1Doc Medical Centre Heartbeat @ Bedok,Thurs,8:00am - 1:30pm | 2:30pm - 5:00pm,,false
Bedok,1Doc Medical Centre Heartbeat @ Bedok,Fri,8:00am - 1:30pm | 2:30pm - 5:00pm,,false
Bedok,1Doc Medical Centre Heartbeat @ Bedok,Sat,8:00am - 12:00pm | 2:00pm - 5:00pm,,false
Bedok,1Doc Medical Centre Heartbeat @ Bedok,Sun,,Closed,true
Bedok,1Doc Medical Centre Heartbeat @ Bedok,PH,,Closed,true
Bencoolen,Singapura Clinic,Mon,9:00am - 1:00pm | 2:30pm - 6:00pm,,false
Bencoolen,Singapura Clinic,Tues,9:00am - 1:00pm | 2:30pm - 6:00pm,,false
Bencoolen,Singapura Clinic,Wed,9:00am - 1:00pm | 2:30pm - 6:00pm,,false
Bencoolen,Singapura Clinic,Thurs,9:00am - 1:00pm | 2:30pm - 6:00pm,,false
Bencoolen,Singapura Clinic,Fri,9:00am - 1:00pm | 2:30pm - 6:00pm,,false
Bencoolen,Singapura Clinic,Sat,9:00am - 1:00pm,,false
Bencoolen,Singapura Clinic,Sun,,Closed,true
Bencoolen,Singapura Clinic,PH,,Closed,true
Bendemeer,My Family Clinic (St George),Mon,8:00am - 2:00pm,,false
Bendemeer,My Family Clinic (St George),Tues,8:00am - 2:00pm,,false
Bendemeer,My Family Clinic (St George),Wed,8:00am - 2:00pm,,false
Bendemeer,My Family Clinic (St George),Thurs,6:00pm - 9:00pm,,false
Bendemeer,My Family Clinic (St George),Fri,8:00am - 2:00pm,,false
Bendemeer,My Family Clinic (St George),Sat,8:00am - 1:00pm,,false
Bendemeer,My Family Clinic (St George),Sun,,Closed,true
Bendemeer,My Family Clinic (St George),PH,,Closed,true
Bendemeer,St Georges Clinic and Surgery Pte Ltd,Mon,9:00am - 1:00pm,,false
Bendemeer,St Georges Clinic and Surgery Pte Ltd,Tues,9:00am - 1:00pm,,false
Bendemeer,St Georges Clinic and Surgery Pte Ltd,Wed,9:00am - 1:00pm | 7:00pm - 9:00pm,,false
Bendemeer,St Georges Clinic and Surgery Pte Ltd,Thurs,2:30pm - 4:30pm | 7:00pm - 9:00pm,,false
Bendemeer,St Georges Clinic and Surgery Pte Ltd,Fri,9:00am - 1:00pm | 2:30pm - 4:30pm,,false
Bendemeer,St Georges Clinic and Surgery Pte Ltd,Sat,9:00am - 1:00pm,,false
Bendemeer,St Georges Clinic and Surgery Pte Ltd,Sun,9:00am - 1:00pm,,false
Bendemeer,St Georges Clinic and Surgery Pte Ltd,PH,,Closed,true
Bishan,Dr Panda Medical Centre,Mon,9:00am - 1:00pm | 2:00pm - 9:00pm,,false
Bishan,Dr Panda Medical Centre,Tues,9:00am - 1:00pm | 2:00pm - 6:00pm,,false
Bishan,Dr Panda Medical Centre,Wed,9:00am - 1:00pm | 2:00pm - 9:00pm,,false
Bishan,Dr Panda Medical Centre,Thurs,9:00am - 1:00pm | 2:00pm - 6:00pm,,false
Bishan,Dr Panda Medical Centre,Fri,9:00am - 1:00pm | 2:00pm - 9:00pm,,false
Bishan,Dr Panda Medical Centre,Sat,9:00am - 12:30pm,,false
Bishan,Dr Panda Medical Centre,Sun,9:00am - 12:30pm | 6:00pm - 9:00pm,,false
Bishan,Dr Panda Medical Centre,PH,,Closed,true
Bishan,Edgedale Medical Clinic (Bishan),Mon,9:00am - 1:00pm | 6:00pm - 9:00pm,,false
Bishan,Edgedale Medical Clinic (Bishan),Tues,9:00am - 1:00pm | 6:00pm - 9:00pm,,false
Bishan,Edgedale Medical Clinic (Bishan),Wed,9:00am - 1:00pm | 6:00pm - 9:00pm,,false
Bishan,Edgedale Medical Clinic (Bishan),Thurs,9:00am - 1:00pm | 6:00pm - 9:00pm,,false
Bishan,Edgedale Medical Clinic (Bishan),Fri,9:00am - 1:00pm | 6:00pm - 9:00pm,,false
Bishan,Edgedale Medical Clinic (Bishan),Sat,9:00am - 1:00pm,,false
Bishan,Edgedale Medical Clinic (Bishan),Sun,9:00am - 1:00pm,,false
Bishan,Edgedale Medical Clinic (Bishan),PH,,Closed,true
Bishan,Goodhealth Medical & Surgery,Mon,8:30am - 12:30pm,,false
Bishan,Goodhealth Medical & Surgery,Tues,8:30am - 12:30pm,,false
Bishan,Goodhealth Medical & Surgery,Wed,8:30am - 12:30pm | 2:00pm - 4:30pm,,false
Bishan,Goodhealth Medical & Surgery,Thurs,2:00pm - 8:00pm,,false
Bishan,Goodhealth Medical & Surgery,Fri,8:30am - 12:30pm | 2:00pm - 4:30pm,,false
Bishan,Goodhealth Medical & Surgery,Sat,8:30am - 12:30pm,,false
Bishan,Goodhealth Medical & Surgery,Sun,,Closed,true
Bishan,Goodhealth Medical & Surgery,PH,,Closed,true
Bishan,Healthcare Family Clinic & Surgery,Mon,8:30am - 12:00pm | 2:30pm - 4:00pm | 7:30pm - 9:00pm,,false
Bishan,Healthcare Family Clinic & Surgery,Tues,8:30am - 12:00pm | 2:30pm - 4:00pm | 7:30pm - 9:00pm,,false
Bishan,Healthcare Family Clinic & Surgery,Wed,8:30am - 12:00pm | 2:30pm - 4:00pm | 7:30pm - 9:00pm,,false
Bishan,Healthcare Family Clinic & Surgery,Thurs,8:30am - 12:00pm | 2:30pm - 4:00pm,,false
Bishan,Healthcare Family Clinic & Surgery,Fri,8:30am - 12:00pm | 2:30pm - 4:00pm,,false
Bishan,Healthcare Family Clinic & Surgery,Sat,9:00am - 12:00pm,,false
Bishan,Healthcare Family Clinic & Surgery,Sun,,Closed,true
Bishan,Healthcare Family Clinic & Surgery,PH,,Closed,true
Bishan,Kenneth Loo Family Clinic,Mon,8:30am - 12:00pm | 2:30pm - 4:30pm,,false
Bishan,Kenneth Loo Family Clinic,Tues,8:30am - 12:00pm | 2:30pm - 4:30pm,,false
Bishan,Kenneth Loo Family Clinic,Wed,8:30am - 12:00pm | 2:30pm - 4:30pm,,false
Bishan,Kenneth Loo Family Clinic,Thurs,8:30am - 12:00pm | 2:30pm - 4:30pm,,false
Bishan,Kenneth Loo Family Clinic,Fri,8:30am - 12:00pm | 2:30pm - 4:30pm,,false
Bishan,Kenneth Loo Family Clinic,Sat,9:00am - 12:00pm,,false
Bishan,Kenneth Loo Family Clinic,Sun,9:00am - 12:00pm,,false
Bishan,Kenneth Loo Family Clinic,PH,,Closed,true
Bishan,Marymount Family Clinic,Mon,8:30am - 1:00pm | 2:00pm - 4:30pm | 6:00pm - 10:00pm,,false
Bishan,Marymount Family Clinic,Tues,8:30am - 1:00pm | 2:00pm - 4:30pm | 6:00pm - 10:00pm,,false
Bishan,Marymount Family Clinic,Wed,8:30am - 1:00pm | 2:00pm - 4:30pm | 6:00pm - 10:00pm,,false
Bishan,Marymount Family Clinic,Thurs,8:30am - 1:00pm | 2:00pm - 4:30pm | 6:00pm - 10:00pm,,false
Bishan,Marymount Family Clinic,Fri,8:30am - 1:00pm | 2:00pm - 4:30pm | 6:00pm - 10:00pm,,false
Bishan,Marymount Family Clinic,Sat,9:00am - 12:00pm,,false
Bishan,Marymount Family Clinic,Sun,,Closed,true
Bishan,Marymount Family Clinic,PH,,Closed,true
Bishan,OneCare Clinic (Bishan),Mon,8:00am - 3:00pm | 5:30pm - 9:30pm,,false
Bishan,OneCare Clinic (Bishan),Tues,8:00am - 3:00pm | 5:30pm - 9:00pm,,false
Bishan,OneCare Clinic (Bishan),Wed,8:00am - 3:00pm | 5:30pm - 9:00pm,,false
Bishan,OneCare Clinic (Bishan),Thurs,8:00am - 3:00pm | 5:30pm - 9:00pm,,false
Bishan,OneCare Clinic (Bishan),Fri,8:00am - 3:00pm | 5:30pm - 9:00pm,,false
Bishan,OneCare Clinic (Bishan),Sat,8:00am - 1:00pm,,false
Bishan,OneCare Clinic (Bishan),Sun,8:00am - 1:00pm | 6:00pm - 9:00pm,,false
Bishan,OneCare Clinic (Bishan),PH,,To call the clinic to confirm,false
Bishan,P Tan Family Medicine Clinic,Mon,9:00am - 12:30pm,,false
Bishan,P Tan Family Medicine Clinic,Tues,9:00am - 12:30pm,,false
Bishan,P Tan Family Medicine Clinic,Wed,9:00am - 12:30pm | 2:00pm - 5:30pm,,false
Bishan,P Tan Family Medicine Clinic,Thurs,2:00pm - 4:30pm | 6:00pm - 8:30pm,,false
